text,is_kelas
selamat ulang tahun intuk ibu vero panjang umur senantiasa sehat sabar tabah menghdp coba gbu for n fam,0
urus apa dng anda,0
saya pcy bapak tlh tancap akar bgt teguh ranting so angin kencang apa tidak roboh,1
giat bersih jalan raya pkp kdw tanggal,0
dana siapa,0
sangat mnjadi trnding topic tv berjamjam beritany cuma kenapa apa mksudnya,-1
bodo bego tidak ngerti apa t buat mrk anggap sblah mata,1
giat bersih kali jabin jalan pkp kdw tanggal,0
setelah mau penjara stelah mau boikot skrng gilir sari roti setelah siapa masuk akal,-1
kita doa sadar sakit perlu ingat kita semua,0
giat bersih jalur tengah jalan raya bogor tanggal,0
kalian renovasi mulut nista agama keliar orang salah bikin bener ala met,-1
kasus sidang pn jakarta utara,0
giat angkut sampah tps bak susuk tanggal,0
sudah tabiat mah susah mana orang percaya ucap,-1
apa kabar proxy war kenapa tidak cpt tangkap cpt tangkap ya tidak seru ntarny,-1
ya komen mutu pikir seperti kamu buat politikus kita korupsi balik modal,-1
bro ahokdjarot kena,-1
sejak awal lihat kasus dapat intrik politik,-1
monitoring jpo pasar induk kp rambutan tanggal,0
bapak milik harta rp milyar masih minta sedeqah rakyat kampanye sehat,-1
momentum manfaat bukan dasar momentum awal,0
slmt malam,0
bangun rusun sudah program,0
hanya jabat lama dua tahun hasil makmur masjid belum urus marbot,1
main tomy winata kelessssss,0
kl benar lama kita juang sendiri indo lain fasilitas malah,-1
diupload terus bacaa,0
saya idola dua tokoh politik abang bapak,1
saya paket komplit ya dukung tonton nikmat sari roti,1
tampang pas pas dah elaris belum,-1
kenapa mereka tidak ajar kasus nista agama ulama mmbangunkan macann tidur besar resiko,-1
cara psikologis saya pribadi saya lebih suka gaya daripada abang suara benar,1
kamu kali munafik,-1
saya doain ya bin semoga cepet ketemu tuhan kamu,-1
masih tenang hidup demo juta orang,-1
semoga tuhan cepat sembuh habib rizeq jangan capek,1
betul seperti aksi pki jelas politikus dukung bapak main koplak,-1
bezuk bapak suai akhlak nabi tuhan manfaat,0
sapu jalan raya kelapa dua wet tanggal,0
siap operasi bersih,1
takar jpu jaksa agung kasus ahokdjarot,0
syafakallaah bapak ahokdjarot besuk adem,0
nyata otak mulut tidak sepinter saya kira omong kotor ahokdjarot jijay bajay seperti,-1
goblok komen mingkem aj tidak maluin,-1
mantap bapak,1
sudah waktu tuhan kerja hamba amanah doa kami dukung tuhan punya rancanganny sendiri,1
next term bapak gubernur begini harus pamer bukan narsis nyaho,1
apa makar bukan dukung malu ya heelllooo,-1
tuju bench mark gubernur r,0
jalur transjakarta bandeng tidak steril tlg tertib bapak,0
apa masih hasrat maju pilkada stlah trsangka atau mau mundur sj keos,-1
pungli wilayah l roa malaka tambora jakbar,0
harus sabar bapak ngadapinnya jangan emosi,1
besok borong goreng saya bapak,0
hendardi nilai jaksa agung tidak serius kaji kasus ahokdjarot,0
ibu tetap ceria n rela tunggu hingga jam pegang tidak brfoto sm p kampanye rakyat ruma,1
mau bapak ahokdjarot bertamu kantor nu muhamadia,0
jam sudah sarat angkut kelas berat kota tidak ngatur apa,0
iya rantjak,0
baru bener tidak suudzon langsung andai semua seperti bakal damai,1
jaksa siap menangani kasus ahokdjarot,0
buat banding,0
thn baru saya erti apa arti lagu nyanyi abang pliz bapak basmi koruptor cepat,1
ribu lapang kerja warga jakarta,0
bapak bus terminal blok m ngetem awasin terus biasa sudah ngetem menit tidak gerak,0
ntar ibu dukung penjara,-1
sore sore pulang ngantor emang paling bener omong ahokdjarot alias abis orang inspiratif banget,1
bnr kt pinter ngibulin berani nista agama jujur tkg palak tegas gusur rkyt kecil,-1
bapak tabayun dtg n tanya p langsung soal pidato pulau nonton video lengka,1
bapak kerja keras buat warga jakarta sikat abis para korupsi sikat abis jabat pns malas birok,1
bapak tlg benerin ya,0
apakah niat motivasi sebut al maidah noda usaha,0
salut artis bangun pagi n datang kampanye rakyat rumah lembang tuk dukung p ahokdjarot,1
pemimpin harus punya kendali emosi orang tidak kendal emosi otak tidak jalan om,-1
bapak presiden bapak lapor gratifikasi kpk entah jabat lain laku hal,1
giat lintas germor transfer gajah t compaq,0
giat compaqtor t jalur selatan bkt krl mlk sari,0
cuma koplak gank dewa lain dukung,-1
semoga bapak selalu sehat,1
giat comot putih pintu air bkt l malaka sari,0
giat sapu jalur pintu air bkt l malaka sari,0
atu udeh ngg banjir,0
ngk kita guyon,0
woiii pitenah ituh,-1
lucu tuntut tuduh nista agama hapal al maidah belum denger resign massal konsisten,-1
res sip,0
ahokdjarot datang tukang es goyang senang,0
belum nemuin alas tuk tidak pilih orang baik saya yakin tidak mksd nista agama saya,1
jurnalis jalan tugas partai awas ketat tim jaksa agung nasdem saat sidang,0
salam otak udang,-1
semoga cepat bebas fitnah bapak,1
akun palsu akun asli mohon maaf anda jangan tipu oleh akun palsu atas,-1
penopingan sd pagi l kramatjati,0
kangen balaikota ketemu ahokdjarot ngadu atau sekedar photo,1
pasti aneh bl orng ngaku islam masih percaya saat pasca penis,-1
abang dukung sedang anti ahokdjarot laif,0
or apa warna kulit atau agama bisul teep bs hinggap kulit,0
gara kamu ribut terus sampai jaksa agung dengar,0
lepas bapak cuti situasi depan st beos arah mangga dua m,1
seru bgt iri,1
jaksa iriene korengken resmi copot orang jaksa siap menangani kasus makasih atas respon cepat,0
neng yusrisprudensi indonesia seluruh nista agama selalu tahan kenapa ahokdjarot kaga,-1
demi ahokdjarot once bangun pagi,0
tidak mungkin benci muncul tanpa sebab jeng intropeksi lebih baik cukup ajar harga bg nkri,0
kampa rakyat rumah lembang pagi banjir artis dukung p charisa putr,1
lawan koruptor begitu keras tidak heran musuh banyak,1
kerah rw cukup berik intimidasi shg warga cenderung tutup,0
sidang ahokdjarot gelar desember siap majelis hakim,0
korupsi bapak maka lhkpn cium oleh kpk,0
tengah beri terang usai blusukan cipete selatan,0
tidak usah saling serang abang pokok,-1
amat atap rumah warga cipete selatan,0
jangan cengeng kamu mulai hadap mau kayak panutan kamu play as victim,-1
ayo semangat terus jangan takut intimidasi kaum radikal masih banyak muslim respek anda,1
bodoh hadap masyarakat hasil libat mu,-1
sampai brubah bento sekarang,0
tengah blusukan gang asem cipete jaksel,0
jaksa agung kami betul menangani perkara betul tidak artificial,0
bela bagi tidak adu pemprov dki saat blusukan cipete,0
layan warga ingin foto dgnnya gang asem cipete,0
aksi kemarin sudah bikin kotor jakarta diem bapak cuupuuuhh wartawan maki,-1
contoh kasus jis pelindo jessica akhir ahokdjarot,0
hidup ahokdjarot,1
saya masih tunggu bagaimana jika bapak masuk islam berfikir keras,0
pakta ayo lihat skrang,0
tanggal sidang perdana apa sudah siap cegah cheerleader bukan gaduh ingat sidang buka,0
jamban banget,-1
sungai kali sudah bersih buat t ibadah thanks bapak,1
jaksa agung mslh spdp perkara tahu saya sudah spdp rupa protap jika tidak spdp terima,0
atas macet upaya sudah laku hasil belum maksimal,0
benny usul supaya adil bapak jangan jkt luar kota,0
bapak lebih penting temu suap dia makan gamikir baik ya gamau ketemu bapak pasti,-1
bicara kenapa kita repot urus kita urus tugas kita,0
kenapa mendagri pilih orang,-1
baru tinggal cuti sudah mark up trilliun,-1
harus y depan mau kasih slendang modus,0
tantang wisata dki paling besar macet,0
apa daya tarik wisata jakarta,0
teriak teriak anti chinese main chinese tomy winata wakwaw,-1
bagaimana tindak adil apalagi bijak hati kuasa amarah membabibuta,-1
ylbhi ramal jaksa sulit bukti salah,0
benny usul supaya adil bapak jangan jkt luar kota,0
laku jokower hoaker and jasmev bapak orang ya lindung gitu,-1
ahokdjarot sangat profesional terimakasih bapak sudah rawat jakarta,1
luar biasa cinta warga kepada bapak,1
semangat bapak jakarta is cool,1
tahan,-1
makasih bapak bapak sudah tidak mgkn menang pilgub tabung amal jariyah bapak sudah banyak s,1
tetap sehat tetap semangat bapak tetap juang,1
kemudian susul aksi tuntut kpu batal calon,0
met ultah ya ibu veronica semoga sehat slalu panjang umur terus abdi damping bapak trcinta,1
saya justru berdo spy bapak ahokdjarot beri hidayah mau masuk islam harap punya pemimpin tegas bapak,1
akun palsu bapak ahokdjarot asli adalah,0
ahokdjarot tidak mau terus gubernur dulu hanya terus program omdo tampa kerja nyata skarng kerja nyata,1
tetap mjd sangka nista agama adlh polisi masa nyebarin fakta larang wartawan metro,0
sadis amat harap kena pasal bungkam,-1
lebih boss saking dongkol karo habib buang habib rizieq sini menit kulit,-1
asyik bapak jarot y ikut goyang,0
panas dingin dhani dewa bs pecah kongsi orang baik tentu dukung orang baik bravo abang once anda layak dpt bintang,1
tenang kanan kiri ahokdjarot malaikat tuhan sedang jaga tidak lembar rambut,1
gubernur tidak ngurusin satu orang semua,1
once kena pasal makar hadap dewa,0
bukan kontrak zhongthonk dh abis bapak tanda tang,-1
dia sibuk hadap tuduh makar abang,-1
selain berantas korupsi berantas mulut comberan,-1
drpd abang tsurhat media cagub lain ngebully program bagus dibully program tidak kayak antek kamu ngebully personal,-1
terimakasih bapak gubernur telah bantu kerja tanpa pamrih maju bangun warga dki jakarta cinta,1
bahkan saya sangat dukung bapak saya pasti pilih bapak presiden,1
kami warga papua sangat dukung bapak bagai gubernur dki jakarta bapak mmpu mrubh wjah ibukota lbih baik,1
maklum anak sby ajar tidak bedain bapak pling top tiada dua,-1
bapak banyak hujat banyak berik manfaat,1
ngawalnya pakai metro tv tidak maaalahnya saya sudah,-1
sombong betul tidak,-1
sidang gelar pn jakarta utara jakarta l,0
edisi tukang parkir mundur ahokdjarot mundur,-1
selamat ultah ibu,0
top,1
ya iya hina ulama bilang begitu muslim taat ulama arti kamu bukan muslim tidak taat,-1
bahagia selalu ya,1
bukan kjp ya tidak bs bayar spp,0
ibu veronica senantiasa karunia umur panjang dibri sehat kuat tuhan yesus sang beri hidup,0
tuju jangan kuciwa ya stlh pindah kondisi dki kembali seperti jam jahiliyah,1
mau tahan spy tidak bs ikut pilkada,-1
sangat haru ahokdjarot sidang opini harap pilih warga pls watch share,1
mantap tym,1
inti bukan gubernur agama beliau gubernur dki profesional slogan beliau tegak adil sosial,1
maksud anda anda anggap hina alquran lihat adil hari,1
gampang numpuk harta koleksi isteri,-1
wah coba tanya orang langsung ya,0
keren salam jari,1
selamat ultah ibu vero semoga selalu kuat kuat tuhan unt selalu topang juang ahokdjarot unt rakyat jakarta,1
mantap maju terus bapak ahokdjarot semoga sukses sllu,1
canggih apa kalian sandiwara lindung ahokdjarot gagal ingat kalian lindung penist,-1
ayo tebak bakal vonis bebas atau masuk bui,0
tai babi,-1
salamjari pontianak,1
kenapa hrs tahan tidak hormat tegak hukum,1
bila tidak becus nuntut lindung kita kepung jagung pecat,-1
pilkada dki alas jagung tidak tahan ahokdjarot,0
saya upaya tidak pojok agussylvi or aniessandi namun sampa performa kinerja bicara baik diri bukan buruk orang lain,1
juragan cetak bikin tagar nyata bikin stiker ya bagi nanti pas sidang,-1
pundak harap,1
kayak taipan pro mulai keluar dana buat bayar buzzer lawan,-1
met ultah mbak vero semoga tetap setia ma bapak n tegar,1
bapak berapa yakin menang adil atas kasus bapak nanti bagaimana kalah,0
tidak yakin ucap media ucap internal wong buzzer terus nyerang,-1
coba apa tanggap,0
siap bapak ahokdjarot kami luar jakarta siap andil km rasa hasil kerja nyata bapak ahokdjarot hodup ahokdjarot jarot,1
slamat siang smuany,0
agussylvi dur masih hidup rusak,-1
ribut medsos adalah cara beberapa orang eksis tidak ribut medsos mereka nothing,-1
mantap abang once,1
hanya bapak berani kritik ulama sesat kafir umat non muslim,1
konsisten tolak korupsi galak transparansi,1
kenapa masih sibuk urus segala kata santun nyinyir tidak lihat fakta,-1
kuat hati bapak kami serta bapak doa,1
arti betul dukung ahokdjarot non muslim cina muslim munafikun,-1
waahh bapak pesona seperti suaranyanya om once,1
sejak saat saya baru tau politik sakit baru tau kita telah bohong,-1
wah om ahokdjarot nyesel tidak mampir dulu tadi pagi rumah lembang,1
bapak kurus sehat selalu bapak jangan lupa bahagia,1
masuk penjara masih setia,-1
tugas kpk extra keras kejar koruptor dki,0
semoga tidak baper,-1
alang dana kampanye tranparan,0
sejak muncul thn saya baru tau trnyata masih jabat neger mau layan rakyat,1
kangen pemahaman nenek kamu cepetan balik bapak balaikota,1
profil hakim ketua pimpin sidang perkara,0
keeeereeeen pilih ahokdjarot,1
mntavv tidak slah pilih,1
sidang perdana gelar cara buka umum pimpin oleh hakim ketua dwiarso budi sant,0
kinerja bapak mana kamu dusta,1
padahal sebut ulama ustad tidak sedang riziek jelas sebut ulama ulama su,1
mau dipake bancak buat semua kepingin jegal,1
antara orang nyata kerja orang ingin kerja tentu sangat lihat kontras beda,1
apa sbgitunya bobrok neger smpai smua pihak ingin mnikmati apbd kenapa hancur sekal apa dngan plt,-1
gua agak curiga kenapa ya sidang putus cuti ahokdjarot smakin lama apa tunggu smpai bahas apbd slesai,-1
padahal mau bus baik warga jkt emg tidak slh ahokdjarot hrs galak dilembekin dikit ya gin mental maling keluar,1
iya ya ahokdjarot tidak cari cari salah lawan bicara lewat bukti nyata hasil kerja,1
hal spt masih tidak paham para arti mereka ingin rusak neg,-1
bener once orang baik bagus sehingga dukung orang baik jujur jakarta,1
bapak anda dimarain,0
sampai saat sudah bukti layan rakyat ya ahokdjarot masih janji,1
ya betul sekal ahokdjarot memang tidak sa,1
hancur jakarta gin terus,-1
nama gubernur jabar ganti ahmad heran an kerja bener,-1
debat dukung soal larang becak jakarta,0
percayadeh bikin kamu rusak medsos ya laku buzzer kamu dede gunromli bikin netizen muak buang,-1
kerja nyata hasil rasa oleh semua orang tanpa kecuali trimakasih,1
gile back voc pilih ahokdjarot pas gitu mat ajib,1
thx bro twit cerdas cerah semoga baik selalu serta bapak,1
jgnkan gubernur presiden jika nista agama hrs dihkm jangan istimewa isu politik,-1
jaksa kasus,0
jangan mau tipu harta mana rayap bs rusak curi bs ambil apalagi pasti tinggal,0
kasih kepung para garong,1
bikin ya tidak,-1
duit limpah cuma mampu punya buser macam ginian my,-1
tuju tara banyak kasus ham belum selesai lamban ahokdjarot cepat,1
pemimpin ruji bersih jelas dlu beberapa proyek telah batal oleh plt dki sekarang jumlah triliun,0
tulis super dupper,0
semoga tidak semoga semangat mereka adalah semangat benar pancasilais semoga,0
sandang disabilitas saya sangat bangga bapak ahokdjarot hati kami layan transcare tks bapak,1
tuju bgtt,1
mungkin akun lewat smart,-1
ibu veronica wuatb,0
mnding saya kongkow warung janda kembang,-1
reformasi birokrasi adalah pondasi utama agar semua program pemerintah dapat jalan dng pasti,0
beda umat islam aksi massa kebhinekaan saat lihat nasi bungkus,0
kamu nyindir orang sering emosi ya kaya saya hafal siapa,-1
bayang jakarta tidak pimpin thn preman anggar pestapora,1
biaya hidup naik upah minim dasar khianat bangsa,-1
sogi senyum paksa terus sblhnya lupa nama ngepalin tang senyum asem paksa,-1
induk korupsi horni akut uang,-1
abang once sumbang suara dukung nyanyi bapak,1
selamat ulang tahun ibu veronica panjang umur lalau sehat buat damping beri dukung buat bapak keluarga gbu all,1
utama sila lebih utama sila pancasila yakni bela diri tatkala telah serang duluan,0
km hrs wjb kerap kali memberitahukan bahwa apa tlh km laku adlh suai dasar negara indonesia yakni pancasila,0
akar masalah neger korupsi cara merang adalah transparansi rumah lembang,0
kamu telah murni kriminalisasi oleh tekan massa basis kepada emosionalitas bukan rasionalitas,0
tidak profesional serta main politik tobat ormas cabut nyata salah mereka,0
sedang stigmatisasi negatif atas diri kamu ya kamu hanya harap bahwa media tv tidak independen serta,0
henti urang kriminalisasi kriminalisasi atas diri kamu kamu harus wajib memberitahukan,0
bobot genius asli ide bapak ahokdjarot beda jauh sm janji duit or kata manies aniessandi,-1
selalu hati bela hadap aparat malas pungli,1
mah tuju ma habib kita revolusi mental tidak sm ma idola,1
harus berita spt disebarluaskan masy jkt tahu siapa ktny nista agama islam,-1
untung indonesia negara hukum hukum dikedepankan bagai panglima musyawa,0
usul tambah dprd ya,0
saya lihat kepemimpinan betul mlayani ktika pimpin jkt,1
kasus ahokdjarot super bagai kompleks penting politik hukum hingga hati nurani te,0
adalah korban kriminalisasi atas kelompok orang meng incar jabat publik,1
tidak baca berita ya tong perkara dah sampai mane,0
