text,is_kelas
blusukan ahokdjarot sapa warga derita polio kaus agussylvi agussylvi,1
sambut ahokdjarot kembali blusukan nenek petojo tangis haru,1
ngakak puguh oge rezim bner uda jungkir balik pecun mati lindung uda dakwa,-1
ayat quran belum sepenuhx konstitusi,0
senang,1
sptnya kl menang jistru balik anak sekolah main lapang kali jodo,1
pagi ibu lae tolong ingat agar bapak jaga bicara bila perlu plester dulu hari,0
dukukangan teman tki tkw hongkong bapak warga dki jgan lpa cblos tidak,1
dakwa gubernur,-1
selamat pagi abang tolong sampa agar mulut bapak mulut plester dulu hari,0
dasar kacunk ahokdjarot,-1
ayo bela terus ahokdjarot dunia tau kalian mmg gd beda indonesia tergedradasi kalian enjoy langgar hukum,-1
ahokdjarot pki,-1
mafia tanah fatmawati semprot gara mau nyuap m,-1
siaap makasih mba cantik,1
luar biasa rosmery hati tulus ngedukung beliau gbu,1
terus juang bukti benar selalu menang walau kadang banyak kerikil menghadang,1
kita doa beliau dapat hidayah memberhentikan,-1
nkri harga mati,0
ahokdjarot harus mnjaga mulut comment tidak perlu aplg dpn wartawan pilkada,0
semoga bapak selalu kuat hati selalu beri sabar,1
ahokdjarot for dki menang putar,1
bapak bapak mimpin jkt dulu pasti almarhum adik saya masih ibu,1
kampung layu jatinegara banjir om,0
nyalahin tuhan berik sadap,-1
hayo bapak tolong bantu,0
semangat ibu salam buat bapak ahokdjarot benar temu jalan fef fef,1
tidak butuh,-1
sudah ruji bukti bawa jakarta lebih baik,1
kenapa tidak info kemarin ya biasa tutup tiap selasa tumpang bingung ragunan,0
ngamuk kemaren bangga in tidak banjir gilir jawab ileh alam ngamuk,-1
apa dia tau,-1
sidang hari dengar saksi ahli jpu,0
nyalahin kalian waras tidak mau cuti kalian caci bukti jakarta butuh ahokdjarot ahokdjarot cuti thn tenggelam kamu semua,-1
kenapa tidak kritik slalu bawa isu agama,-1
ketika negara sudah ribut larut masalah pilkada dtg komen begitu apa maksud,0
tidak boleh bicara gitu jangan campur agama politik ntar dimarahin,-1
belum betonisasi tanggul sungai,0
lucu bapak kamu lucu,1
non muslim tidak langgar konstitusi muslim rasis,-1
slmt bekrja kmbali semoga sukses selalu rakyat sejhtera dki aman jaga ucap bicara santun,1
pilih pemimpin atas dst agama adalah konstitusi dasar negara pancasila entah kl nkri sudah negara komunis,-1
pasti ahokdjarot gubernur dki saat anggar knstitusi dpr awas ompong setyanovanto gantung,-1
pilih adalah pribadi jamin konstitusi pilih dasar yakin agama atau tidak jamin konstitusi,0
pagi wilayah kena banjir kita lihat berapa cepat penanganan pemprov jakarta,0
dakwa baru hari gubernur jakarta banjir stlh bulan tanpa banjir,-1
mungkin perlu inisiasi aksi agar hrs fh bs sambil valentine,-1
al maidah hanya berlaky buat bapak ahokdjarot orang,-1
hanya curang menang anda jelas curang terdkwa abang lantik paham,-1
anda rasa hebat kuat maka kalah tps bukan istiqlal,0
lucu bilang putus atas bukan putus dia,0
islam pilih berdasrkan agama jika melannggr konstitusi apakah anda tidak melanggr pasal ayat gagal paham,-1
muslim dunia sgt buka maju jangan agama primitif,0
terus karya terima kasih putra baik atas karya,1
bandung abang rk jakarta ahokdjarot daerah lain silah contoh apbd jika t,1
ariel sudah selesai apa belum,0
jwaban buat ya bapak,0
jelas satak benar y tidak perlu debat hukum harus tegak negara,0
pasuk orange khan sibuk,1
semangat bapak jangam dengar cibir mereka,1
program kerja nyata,1
selamat datang air genang sambut mu,-1
nista agama justru langgar konstitusi,-1
saya ahokdjarot viral sosmed viral sosmed,0
tidak usah disadarin abang ambil ati pandji timses anggap hibur penting pas nyoblos nomor,1
pagi sptnya bapak layak siswa kembali sekolah stlh libur panjang selamat tugas kembali layan warga jkt,1
partai munafik,-1
tim sprt semua,0
sudah kali satak baru masalah banjir tuntas oleh maka,0
tuju bapak menteri,1
jkt tidak banjir l,1
baik sekal banjir mau sambut kembali bapak,-1
j febr bulan banjir jkt td hujan malam jkt tidak banjir thanks saya tidak ilusi nyata,1
kenapa,0
saat kerja lidah lebih cepat kerja otak hasil ya ndablek,-1
jujur saya golput saya sangat harga konsisten yakin pegang agama kristen,1
bapak orang muslim pribumi mungkin lawan politik hilang kepala pikir bagaimana craa fitnah bapak ahokdjarot,1
wah doa baitullah tuhan kabul menang satu putar bapak,1
shrusnya hukum brdiri tgak tnpa cmpur tang kpentingan mau politik poltak langgar libas tulkan,0
kita lihat benar tuhan tk bs bikin hoax tk lupa doa n berjuan,0
seperti gitu benar maha kuasa tuhan baik baik makar,0
semoga gambar hanya kenang klise jadul,0
jujur bapak ahokdjarot,0
jangan lupa tantang turun hujan,-1
fef sisa sisa kampanye bapak,0
kami keluarga memdoakan bapak menang putar,1
bapak ahokdjarot jangan gentar maju terus kita baik banyak sekal cobaanya,1
dasar orang sakit munafikin,-1
selamat tugas kembali bapak bp ahokdjarot semoga amanah ya tuntas masa jabat baik,1
istigfar abang nyebut syahadat gih,-1
ayo om buat polling ttg,0
masih tetap tahun,-1
bapak bapak lumayan so so charming pasti cuma bapak ahokdjarot pasang bapak,1
super sekal,1
prakira oleh suara tanggal februari nanti,0
instagramnya roby geisha mbak,0
miamia bukti nyata gema sampai cairo mesir tanpa harus arab,1
satu putar bapak ahokdjarot jarot pasti menang,1
rupa ahokdjarot ng berani agussylvi mundur tni demi pilkada kenapa takut saing fair,-1
tidak cuma banjir hujan potensi lahir rindu rindu tidak jelas mohon bapak siap pasuk bersih bersih rindu,0
benar ahokdjarot alias parah,0
hanya kerabat tugas dishub hajar habis an tanpa lawan pribumi bagai tamu,-1
lain masih hayal sudah bukti kerja menang saya yakin pasti jkt lebih baik,1
bukan nanti mulai salah jomblo,-1
siddiq tabligh amanah fatonah bapak prilaku sudah muslim cuman belum dapat hidayah,1
jakarta guyur hujan tidak banjir thanks to and,1
pagi dakwa masih gubernur apkh p,-1
ahokdjarot ahokdjarot adalah pasang tepat mantap langsung coblos tidak ahokdjarot ahokdjarot,1
wah justru setelah aktif,-1
bagaimana bapak kata sudah tidak banjir ya,0
ahokdjarot sudah bukti karya nyata kenapa masih bingung pilih,1
mantap tidak seperti tetangga sebelah pake kedok mesjid doa bareng tidak tau ceramah politik dalem oleh arifin,1
tanda alam dakwa gubernur jelas langgar benar p,-1
tim nasihat hukum bapak bagus tidak perlu nanggepin sampai segitunya cuit bapak menag tidak perlu bgt,0
lw saya tidak suka lw bukan lw cina atau kristen lw sok jago padahal ya biasa tidak jago fiks,-1
orang asih orang lain amanah emban anda memang luar biasa bapak gubernur,1
wah tukang doa ahokdjarot ni bilang bos ni jakarta banjir makanya punya mulut j,-1
pengendaliantikus got dki jakarta,0
baru hari tinggal sumarsono baru hox gubernur dakwa kuasa,-1
bismillahirahmanirahim semoga baik menang semangat juang ya bapak ahokdjarot,1
nyata sudah title kyai haji hati tidak ikut rosululloh mlh mendo jlk orng brbalik,-1
min jangan fitnah lo entar saya laporin lo jakarta bebas banjir katenye,-1
ya tuhan yme ahokdjarot pilih cepet bangget ya selamat bapak ahokdjarot nanti tanggal buat syarat formil,1
bapak ahokdjarot pake akun tahu saya resmi verified,0
jakarta guyur hujan sejak pagi kampung pulo banjir cuma halo hox kmp pulo banjir gusur gih,-1
ama lsg koar bapak mhn bantu saudara kita,0
saya bukan warga jkt mau ikut poling opsi saya butuhkn tidak x putar tidak menang,-1
logika balik bung tu sudah lama n berlaku kpd siapa tidak cuma bapak harus tau patuh,0
babi,-1
kadang saya heran pemimpin turut saya sudah bagus masih banyak musuhin,1
teman melborne aus,1
saya tetap dukung bapak ahokdjarot sudah bnyak prubahan saya,1
semoga ahokdjarot kalah,-1
wakil rakyat mana miris,-1
kalian lolos putar dua baik adu program debat metode kirim vlog tidak usah debat tv,0
tuhan berkat bapak ahokdjarot,1
semoga cepat surut ya bapak ibu bapak bantu cepet bapak tugas pertama balik kerja semangat bapak,1
tunggu bukti rekam sadap,0
empat ahli saksi sidang besok,0
sedikit wajah tugas thl popt dki,0
sayang tidak bapak bapak mesti siap kerja keras nanti buat rakyat jakarta semangat bapak,1
gubernur banyak panas dingin jangan dulu presiden tambah banyak demo v,-1
bgmnpun kuasa mmlki pndpt brbeda,0
ahokdjarot nonmuslim ingin politik negara mayoritas muslim harus siap terima nyata muslim punya cara pilih pemimpin,0
jabat presiden sandang tidak makna jabat gubernur dki sandang,-1
banyak ikut ciut yut,-1
panjang saya tau semua atur kena hadap seluruh pns kepala daerah sangkut masalah hukum kecuali ahokdjarot,-1
sedikit wajah giat tugas thl popt,0
ktauan,-1
salam dua jari cheers kami neger tirai bambu ikut dukung bapak apa,1
program hayal tinggi ambisi sang mantan presiden hayal tanpa konsisten jelas pake rasio,-1
banjirrrrrrrrr kp layu bukit duri cawang kutuk ahokdjarot mati kamu ahokdjarot kamu jakarta ribet,-1
sampai tanggal ahokdjarot jangan pecat siapa ahokdjarot cinta kotak lama masa tenang semua keep calm dulu,0
entah saya tidak kompeten nilai pinter gaknya seseorang ruang publik pribadi,0
negara begini bapak saya masih bangga bapak jika dakwa masih gubernur akal sehat rusak,-1
fakta,0
up siapa dekat ahokdjarot atau timses tolong kasih tau ahokdjarot besok tidak usah resmi,0
damai jakarta,0
negara begini bapak apa gara bapak pasang badan langgar konstitusi hendak rakyat,-1
negara begini bapak apa sudah nonaktif ketika dia sudah resmi sangka kenapa bantu bapak memble,-1
bagaimana tidak henti dakwa,-1
negara begini bapak bapak bilang tunduk konstitusi hendak rakyat kenapa tidak tunduk dua,-1
hari pertama aktif kembali banjir sudah sambut bapak,-1
perlu baca jangan asal mangap bikin gaduh,-1
bikin malu rombong liar bapak kasih anggar,-1
wah tau ya ma,-1
semoga street food jakarta tidak spt,0
semua kalimat bapak ucap singgung namun sekaligus arah masyarakat pilih bapak ahokdjarot,1
nista makin laga kebal hukum remeh,-1
ratus rumah cawang rendam banjir,0
kenapa ya sbg wakil rakyat kerja hanya jatuh,-1
hanya demi orang ahokdjarot pemerintah tidak mau patuh,-1
bapak coba mohon cabut wenang bapak gubernur alam semesta sudah protes bapak,-1
bg coba bal basis pdip dukung sana sebut karya seni pantai kayak gitu serak,-1
bagus mbah mantan,-1
ni om panasbungnha,-1
mbak mbok dipljari dulu sejarah lahir bpjs regulasi mngamanatkannya kliatan ilmu,-1
dukung dongo oon semua ya tidak mw ajak bapak nalar,-1
kumaha sia wae ahokdjarot bener bgi ummat islam pilih pemimpin kafir lawan perintah tuhan subhana wata ala,-1
omong blunder potensi sakit hati umat betul apa kata bapak,-1
ahokdjarot klh sopasti hancur jkt bancak apbd t,-1
gara gara bapak bapak bapak jarot,-1
tumben om roma guyon,0
om selalu dua bapak tanggal satu putar,1
hujan hari warga jakarta sekarang lega hati bye bye banjirrr dukung jkt lbh baik,1
iya selamat tugas kembali bapak jgan lula status dakwa,1
emang pidato apa bapak,0
gubernur sial laknat,-1
bhahahaa trakhir ntar jual bubur kyk norman,-1
revisi konstitusi bagaimana cara abang,0
tulis mana tohok,0
maju terus pakde buktikn krja baik bkin smua tidak banjir n tidak macet n krja bos,1
m individu,0
februari,0
belum tidur jangan lupa doa satu bapake kait status mr bagaimana ya,1
sotoy salah mau jilat ludah,-1
bnyak anggota dpr korupsi,-1
kamu sadar tidak abang semenjak bapak gubernur jakarta minggu hujan mulu belum banjir mau nyoba belum pasti,1
tanya apakah kita masih percaya dpr,-1
dengerin jangan asal mangap,-1
jika rasa mampu mending anda calon gubernur ntb saing kinerja dngn,-1
hina agama bangun mesjid ngaku suci tidak buat apa apa agama,-1
bagaimana makan bayar,0
banyak ajar dulu bro dkk,-1
gila para kagum ahokdjarot buat fitnah kaya gitu sarap main teman ahokdjarot kotor,-1
semangat terus abang ahokdjarot,1
ahokdjarot orang bijak bijak kecoplosan,-1
tadi pluit tol liyat kalijodo tadi tmpat gelap sekarang sudah terang bagus keren bapak ahokdjarot saya pilih,1
sinar abang land tegas taman kalijodo bagai program csr,0
saya bantu n ya,0
betul mbaa droo,0
ya jelas langgar konstitusi konstitusi republik mimpi,-1
ni banjir jatinegara,0
lawan konstitusi apa,0
bsk senin selamat tugas kembalik bapak,1
tanda alam jakarta sudah tidak nerima ahokdjarot,-1
kampung arus kramatjati jakarta timur kembali landa banjir warga siap ungsi lapor buat,0
ayo jangan lupa tanggal joblos tidak seperti,1
mulut asal bunyi makanya tiada satu patah kata fakta,-1
bro orang ikhlas taat atur sayang tuhan,1
ajar jngn ceplok batok kl bicara kamu,-1
mereka warga jakarta bilang bapak kerja cuma ngegusur tidak maju jakarta sini medan atau tukeran gubernur,-1
tolong jangan korban masyarakat demi politik sangat resiko,0
coblos tidak,1
baru siaga sudah begitu bagaimana jika spt,0
akhir muncul kata ck ck hampir basi,-1
gubernur tidak becus bangun sistem brrti apa ditanganin sendiri bahaya,-1
kapan mau sadar,-1
baja tuhan menang,1
taikers,-1
kafir non muslim,0
om juju bru skrang sya smbangi kalijodo lo bukan krna sekarang ni mngkin saya tidak bkaln ksitu bapak anak istri,1
jk pilih pemimpin suai agama salah konstitusi mk konstitusi kita revisi mau apa kamu,0
salah sepele fatal abang akibat banyak saksi lihat tidak pemukulan,-1
woi pernah kantor didpr,-1
tim kuasa hukum samping bapak mohon dingin bukan malah panas suasana sampai bertemu tanggal,0
ya tidak apa apa saya sini cuman orang biasa tidak mungkin saya bertemen orang hebat,0
meski tidak rasa saya tahu dakwa pasti pojok bagai cara namun saya tetap harap bapak dpt redam emosi,1
belum berapa seru seru adalah janji ikut mau bunuh diri massal,-1
bapak baca novel mumpung hari tenang,0
mohon hati bapak,0
sudah bagi smua belum,0
adalah angka keramat tidak mungkin hanya betul tentu ngecat toma mantap,1
assalmualikum saya tidak ajak bagi juang ahokdjarot,0
tetap dukung ahokdjarot saya kaum commuter tetap kena dampak harap menang bukan,1
emoh dingiiin suruh abang,0
mohon hati bapak banjir kampung arus warga siap ungsi,0
kata negara kita negara hukum apa hukum tidak berlaku buat mr ahokdjarot,-1
minta ganti rugi bapak,-1
gubernur dki jakarta serta bapak ahokdjarot saya dukung doa semoga tuhan beri hasil baik maaf,1
ngaku muslim tetap pilih pemimpin salah tidak pernah baca kitab ya,-1
ikhlas tidak bapak,-1
neger punya and the gank dki punya and the gank tidak perlu pilpres pil,0
terima kasih bapak tjipta widjaja,0
terus masalah buat anda saya pilih siapa,0
umat islam larang keras pilih pemimpin non muslim sudah jelas al quran surat al maidah ayat,-1
muantabs saya,1
paslon tidak sungguh tidak tahu diri tks bapak tweetnya cerah,-1
mulai gigit gemes brad pitt yakin banyak milih bapak berdasarka,1
haru pas baca buku saya sbg umat muslim turun tionghoa bangka belitung sangat bangga bapak,1
bagi jika bukan tidak sudi ya jika rakyat ahokdjarot juang,1
bapak orang anggap diri tidak sentuh hukum,-1
ahokdjarot banjir masuk musim hujan banyak tonton banjir beberapa wil jakarta,-1
siap bapak sukses ya bapak,1
apa maksud rumah vertikal bapak rumah susun bangun bantaran kali mangkrak proyekny,-1
terima kasih bapak atas kerja keras sehingga saudara saya tidak perlu ngungsi rumah saya sekarang tidak banjir,1
sehat selalu bapak,1
dakwah sara politik,-1
kata manusia munafik al maidah hanya berlaku ahokdjarot,-1
pakai toa dengar banyaj,0
buat,0
konatitusi jamin seluruh warga negara jalan agama suai yakin,0
semoga bapak ahokdjarot masih pemimpin,1
pilih pemimpin beda agama tidak larang konstitusi orang islam larang pilih pemimpin non muslim,-1
ekspektasi doa realit,0
boleh pilih agama tidak ya ahokdjarot,0
awas curang,0
mangkrak omg kerja siapa ba,-1
alternatif parkir buat ibukota jakarta bapak,0
nasehat jlebb buat bapak,0
saya milih bukan agama kerja keras jujur,1
putar basuki jarot,1
malam bapak gubernur maaf bapak muslim ya agama bapak nista oleh tidak percaya tanya mu,-1
dpr tidak memberhentikan jaksa polri tolak,0
belum dobel minoritas masih halal,0
bapak agama hina oleh,-1
bapak agama hina,-1
bapak agama nista oleh,-1
bapak agama hina,-1
ibu tau mana tulus,1
pandji dukung ahokdjarot bantu renovasi sikat habis markup biaya renovasi renovasi bukan bangun,1
polling metro tipi,0
reminder bapak kait henti sementara sbg gubernur dki setelah selesai cuti kampanye,0
uda beberapa hari jkt ujan terus terus kenapa tidak banjir ya,1
patut duga bersit niat tentu bagai ulah,-1
henti tipu,-1
jangan bawa konstitusi anda usak nkri,-1
doa bapak ahokdjarot ya om addie bapak ahokdjarot sehat terus,1
emang sungguh sungguh pimpin jakarta lebih baik masa depan rakyat dki bangun birokrasi jujur,1
tahu,0
mean belum bapak bapak jokowi airnyah tidak kasih jalan maybe apbd nyah buat jalan sana mari,-1
bantu sundul tidak baperan,-1
mohon bantu bapak ekskul kami bubar cara arogan terima kasih,0
